English,Chinese,Pinyin,Word Type,CEFR Level
fur,毛皮,máopí,noun,B1,,the fur
garage,车库,chēkù,noun,B1,,the garage
generation,一代,yīdài,noun,B1,,the generation
gentleman,绅士,shēnshì,noun,B1,,the gentleman
ghost,鬼,guǐ,noun,B1,,the ghost
giant,巨大的,jùdà de,noun,B1,,the giant
glove,手套,shǒutào,noun,B1,,the glove
go,去,qù,noun,B1,,the go
goods,商品,shāngpǐn,noun,B1,,the goods
grade,年级,niánjí,noun,B1,,the grade
graduate,毕业,bìyè,noun,B1,,the graduate
grain,粮食,liángshi,noun,B1,,the grain
growth,生长,shēngzhǎng,noun,B1,,the growth
guard,警卫,jǐngwèi,noun,B1,,the guard
happiness,幸福,xìngfú,noun,B1,,the happiness
hate,恨,hèn,noun,B1,,the hate
headline,标题,biāotí,noun,B1,,the headline
heating,加热,jiārè,noun,B1,,the heating
helicopter,直升机,zhíshēngjī,noun,B1,,the helicopter
highlight,强调,qiángdiào,noun,B1,,the highlight
horror,恐怖,kǒngbù,noun,B1,,the horror
host,主持人,zhǔchírén,noun,B1,,the host
hurricane,飓风,jùfēng,noun,B1,,the hurricane
hurry,匆忙,cōngmáng,noun,B1,,the hurry
identity,身份,shēnfèn,noun,B1,,the identity
immigrant,移民,yímín,noun,B1,,the immigrant
impact,影响,yǐngxiǎng,noun,B1,,the impact
import,进口,jìnkǒu,noun,B1,,the import
importance,重要性,zhòngyàoxìng,noun,B1,,the importance
impression,印象,yìnxiàng,noun,B1,,the impression
improvement,改进,gǎijìn,noun,B1,,the improvement
influence,影响,yǐngxiǎng,noun,B1,,the influence
ingredient,成分,chéngfèn,noun,B1,,the ingredient
intelligence,智力,zhìlì,noun,B1,,the intelligence
intention,意图,yìtú,noun,B1,,the intention
iron,铁,tiě,noun,B1,,the iron
issue,问题,wèntí,noun,B1,,the issue
IT,它,tā,noun,B1,,the IT
journal,杂志,zázhì,noun,B1,,the journal
judge,法官,fǎguān,noun,B1,,the judge
keyboard,键盘,jiànpán,noun,B1,,the keyboard
kick,踢,tī,noun,B1,,the kick
killing,杀戮,shālù,noun,B1,,the killing
kiss,吻,wěn,noun,B1,,the kiss
knock,敲,qiāo,noun,B1,,the knock
label,标签,biāoqiān,noun,B1,,the label
laboratory,实验室,shíyànshì,noun,B1,,the laboratory
lack,缺少,quēshǎo,noun,B1,,the lack
layer,层,céng,noun,B1,,the layer
lead,带领,dàilǐng,noun,B1,,the lead
leaf,叶子,yèzi,noun,B1,,the leaf
leather,皮革,pígé,noun,B1,,the leather
leisure,闲暇,xiánxiá,noun,B1,,the leisure
length,长度,chángdù,noun,B1,,the length
lie,说谎,shuōhuǎng,noun,B1,,the lie
like,喜欢,xǐhuan,noun,B1,,the like
limit,限制,xiànzhì,noun,B1,,the limit
lip,唇,chún,noun,B1,,the lip
liquid,液体,yètǐ,noun,B1,,the liquid
literature,文学,wénxué,noun,B1,,the literature
living,活的,huó de,noun,B1,,the living
local,当地的,dāngdì de,noun,B1,,the local
location,地点,dìdiǎn,noun,B1,,the location
loss,损失,sǔnshī,noun,B1,,the loss
luxury,奢华,shēhuá,noun,B1,,the luxury
magic,魔法,mófǎ,noun,B1,,the magic
mall,购物中心,gòuwùzhōngxīn,noun,B1,,the mall
management,管理,guǎnlǐ,noun,B1,,the management
marketing,营销,yíngxiāo,noun,B1,,the marketing
marriage,婚姻,hūnyīn,noun,B1,,the marriage
measure,措施,cuòshī,noun,B1,,the measure
mention,提到,tídào,noun,B1,,the mention
mess,混乱,hùnluàn,noun,B1,,the mess
mine,矿,kuàng,noun,B1,,the mine
mix,混合,hùnhé,noun,B1,,the mix
mixture,混合物,hùnhéwù,noun,B1,,the mixture
mood,情绪,qíngxù,noun,B1,,the mood
move,移动,yídòng,noun,B1,,the move
mud,泥,ní,noun,B1,,the mud
murder,谋杀,móushā,noun,B1,,the murder
muscle,肌肉,jīròu,noun,B1,,the muscle
musical,音乐,yīnyuè,noun,B1,,the musical
mystery,神秘,shénmì,noun,B1,,the mystery
nail,指甲,zhǐjia,noun,B1,,the nail
narrative,叙述,xùshù,noun,B1,,the narrative
nation,国家,guójiā,noun,B1,,the nation
native,本国的,běnguó de,noun,B1,,the native
needle,针,zhēn,noun,B1,,the needle
neighbourhood,邻里,línlǐ,noun,B1,,the neighbourhood
net,网,wǎng,noun,B1,,the net
next,下一个,xià yīgè,noun,B1,,the next
normal,普通的,pǔtōng de,noun,B1,,the normal
occasion,场合,chǎnghé,noun,B1,,the occasion
operation,手术,shǒushù,noun,B1,,the operation
organizer,组织者,zǔzhīzhě,noun,B1,,the organizer
original,原来的,yuánlái de,noun,B1,,the original
pack,盒,hé,noun,B1,,the pack
package,包裹,bāoguǒ,noun,B1,,the package
pan,平底锅,píngdǐguō,noun,B1,,the pan
pass,经过,jīngguò,noun,B1,,the pass
passion,热情,rèqíng,noun,B1,,the passion
path,小路,xiǎolù,noun,B1,,the path
payment,支付,zhīfù,noun,B1,,the payment
percentage,百分比,bǎifēnbǐ,noun,B1,,the percentage
performance,表现,biǎoxiàn,noun,B1,,the performance
photographer,摄影师,shèyǐngshī,noun,B1,,the photographer
photography,摄影,shèyǐng,noun,B1,,the photography
pin,别针,biézhēn,noun,B1,,the pin
pipe,管道,guǎndào,noun,B1,,the pipe
planning,规划,guīhuà,noun,B1,,the planning
pleasure,乐趣,lèqù,noun,B1,,the pleasure
plot,阴谋,yīnmóu,noun,B1,,the plot
poem,诗,shī,noun,B1,,the poem
poet,诗人,shīrén,noun,B1,,the poet
poetry,诗歌,shīgē,noun,B1,,the poetry
poison,毒,dú,noun,B1,,the poison
policy,政策,zhèngcè,noun,B1,,the policy
politician,政治家,zhèngzhìjiā,noun,B1,,the politician
politics,政治,zhèngzhì,noun,B1,,the politics
port,港口,gǎngkǒu,noun,B1,,the port
portrait,肖像,xiàoxiàng,noun,B1,,the portrait
pot,锅,guō,noun,B1,,the pot
poverty,贫困,pínkùn,noun,B1,,the poverty
powder,粉末,fěnmò,noun,B1,,the powder
prayer,祷告,dǎogào,noun,B1,,the prayer
prediction,预言,yùyán,noun,B1,,the prediction
presentation,推介会,tuījièhuì,noun,B1,,the presentation
press,按,àn,noun,B1,,the press
pressure,压力,yālì,noun,B1,,the pressure
priest,牧师,mùshī,noun,B1,,the priest
prince,王子,wángzǐ,noun,B1,,the prince
princess,公主,gōngzhǔ,noun,B1,,the princess
printing,印刷,yìnshuā,noun,B1,,the printing
prisoner,囚犯,qiúfàn,noun,B1,,the prisoner
producer,制片人,zhìpiànrén,noun,B1,,the producer
production,生产,shēngchǎn,noun,B1,,the production
profession,职业,zhíyè,noun,B1,,the profession
profit,利润,lìrùn,noun,B1,,the profit
property,财产,cáichǎn,noun,B1,,the property
protest,反对,fǎnduì,noun,B1,,the protest
pull,拉,lā,noun,B1,,the pull
punishment,惩罚,chéngfá,noun,B1,,the punishment
push,推,tuī,noun,B1,,the push
qualification,资质,zīzhì,noun,B1,,the qualification
queue,队列,duìliè,noun,B1,,the queue
quotation,引述,yǐnshù,noun,B1,,the quotation
quote,引用,yǐnyòng,noun,B1,,the quote
racing,赛车,sàichē,noun,B1,,the racing
range,范围,fànwéi,noun,B1,,the range
reaction,反应,fǎnyìng,noun,B1,,the reaction
reality,现实,xiànshí,noun,B1,,the reality
receipt,收据,shōujù,noun,B1,,the receipt
recommendation,推荐,tuījiàn,noun,B1,,the recommendation
reference,参考,cānkǎo,noun,B1,,the reference
relation,关系,guānxi,noun,B1,,the relation
relative,相对的,xiāngduì de,noun,B1,,the relative
release,发布,fābù,noun,B1,,the release
religion,宗教,zōngjiào,noun,B1,,the religion
rent,租,zū,noun,B1,,the rent
repair,维修,wéixiū,noun,B1,,the repair
repeat,重复,chóngfù,noun,B1,,the repeat
reservation,预订,yùdìng,noun,B1,,the reservation
resource,资源,zīyuán,noun,B1,,the resource
respect,尊重,zūnzhòng,noun,B1,,the respect
responsibility,责任,zérèn,noun,B1,,the responsibility
rise,上升,shàngshēng,noun,B1,,the rise
risk,风险,fēngxiǎn,noun,B1,,the risk
robot,机器人,jīqìrén,noun,B1,,the robot
roll,卷,juǎn,noun,B1,,the roll
rope,绳索,shéngsuǒ,noun,B1,,the rope
row,排,pái,noun,B1,,the row
rugby,橄榄球,gǎnlǎnqiú,noun,B1,,the rugby
safety,安全,ānquán,noun,B1,,the safety
sail,帆,fān,noun,B1,,the sail
sailor,水手,shuǐshǒu,noun,B1,,the sailor
sample,样本,yàngběn,noun,B1,,the sample
sand,沙,shā,noun,B1,,the sand
script,脚本,jiǎoběn,noun,B1,,the script
sculpture,雕塑,diāosù,noun,B1,,the sculpture
security,安全,ānquán,noun,B1,,the security
seed,种子,zhǒngzi,noun,B1,,the seed
servant,仆人,púrén,noun,B1,,the servant
set,放,fàng,noun,B1,,the set
setting,环境,huánjìng,noun,B1,,the setting
sex,性别,xìngbié,noun,B1,,the sex
shake,摇,yáo,noun,B1,,the shake
share,分享,fēnxiǎng,noun,B1,,the share
shelf,架子,jiàzi,noun,B1,,the shelf
shell,壳,ké,noun,B1,,the shell
shift,转移,zhuǎnyí,noun,B1,,the shift
sight,视线,shìxiàn,noun,B1,,the sight
signal,信号,xìnhào,noun,B1,,the signal
similarity,相似,xiāngsì,noun,B1,,the similarity
slice,片,piàn,noun,B1,,the slice
software,软件,ruǎnjiàn,noun,B1,,the software
soil,土壤,tǔrǎng,noun,B1,,the soil
solid,坚硬的,jiānyìng de,noun,B1,,the solid
spending,开支,kāizhī,noun,B1,,the spending
spirit,精神,jīngshén,noun,B1,,the spirit
spot,点,diǎn,noun,B1,,the spot
stadium,体育场,tǐyùchǎng,noun,B1,,the stadium
staff,职员,zhíyuán,noun,B1,,the staff
standard,标准,biāozhǔn,noun,B1,,the standard
statistic,统计,tǒngjì,noun,B1,,the statistic
statue,雕像,diāoxiàng,noun,B1,,the statue
stick,戳,chuō,noun,B1,,the stick
stranger,陌生人,mòshēngrén,noun,B1,,the stranger
strength,力量,lìliang,noun,B1,,the strength
string,细绳,xìshéng,noun,B1,,the string
studio,工作室,gōngzuòshì,noun,B1,,the studio
stuff,东西,dōngxi,noun,B1,,the stuff
substance,物质,wùzhì,noun,B1,,the substance
summary,概括,gàikuò,noun,B1,,the summary
supply,供应,gōngyìng,noun,B1,,the supply
supporter,支持者,zhīchízhě,noun,B1,,the supporter
surface,表面,biǎomiàn,noun,B1,,the surface
swim,游泳,yóuyǒng,noun,B1,,the swim
symptom,症状,zhèngzhuàng,noun,B1,,the symptom
tail,尾巴,wěiba,noun,B1,,the tail
talent,天赋,tiānfù,noun,B1,,the talent
tape,磁带,cídài,noun,B1,,the tape
tax,税,shuì,noun,B1,,the tax
technique,技术,jìshù,noun,B1,,the technique
tent,帐篷,zhàngpeng,noun,B1,,the tent
theme,主题,zhǔtǐ,noun,B1,,the theme
theory,理论,lǐlùn,noun,B1,,the theory
throat,喉,hóu,noun,B1,,the throat
tin,锡,xī,noun,B1,,the tin
toe,脚趾,jiǎozhǐ,noun,B1,,the toe
tongue,舌头,shétou,noun,B1,,the tongue
total,全部的,quánbù de,noun,B1,,the total
touch,触碰,chùpèng,noun,B1,,the touch
trade,贸易,màoyì,noun,B1,,the trade
translation,翻译,fānyì,noun,B1,,the translation
treatment,治疗,zhìliáo,noun,B1,,the treatment
trend,趋势,qūshì,noun,B1,,the trend
trick,诡计,guǐjì,noun,B1,,the trick
truth,真相,zhēnxiàng,noun,B1,,the truth
tube,管子,guǎnzi,noun,B1,,the tube
tyre,胎,tāi,noun,B1,,the tyre
underwear,内衣,nèiyī,noun,B1,,the underwear
unemployment,失业,shīyè,noun,B1,,the unemployment
union,联盟,liánméng,noun,B1,,the union
update,更新,gēngxīn,noun,B1,,the update
value,价值,jiàzhí,noun,B1,,the value
version,版本,bǎnběn,noun,B1,,the version
victim,受害者,shòuhàizhě,noun,B1,,the victim
viewer,观众,guānzhòng,noun,B1,,the viewer
volunteer,志愿者,zhìyuànzhě,noun,B1,,the volunteer
vote,投票,tóupiào,noun,B1,,the vote
warning,警告,jǐnggào,noun,B1,,the warning
waste,浪费,làngfèi,noun,B1,,the waste
weapon,武器,wǔqì,noun,B1,,the weapon
while,尽管,jǐnguǎn,noun,B1,,the while
whole,所有的,suǒyǒu de,noun,B1,,the whole
will,将要,jiāngyào,noun,B1,,the will
win,赢,yíng,noun,B1,,the win
wing,翅膀,chìbǎng,noun,B1,,the wing
wonder,想知道,xiǎng zhīdào,noun,B1,,the wonder
wool,羊毛,yángmáo,noun,B1,,the wool
worry,担心,dānxīn,noun,B1,,the worry
yard,院子,yuànzi,noun,B1,,the yard
young,年轻的,niánqīng de,noun,B1,,the young
youth,青年,qīngnián,noun,B1,,the youth
academic,学术的,xuéshù de,noun,B2,,the academic
administration,行政,xíngzhèng,noun,B2,,the administration
advance,进步,jìnbù,noun,B2,,the advance
affair,事务,shìwù,noun,B2,,the affair
agency,机构,jīgòu,noun,B2,,the agency
agenda,议程,yìchéng,noun,B2,,the agenda
aid,援助,yuánzhù,noun,B2,,the aid
aircraft,飞机,fēijī,noun,B2,,the aircraft
anger,愤怒,fènnù,noun,B2,,the anger
angle,角度,jiǎodù,noun,B2,,the angle
anniversary,周年纪念日,zhōunián jìniànrì,noun,B2,,the anniversary
appeal,上诉,shàngsù,noun,B2,,the appeal
approach,方法,fāngfǎ,noun,B2,,the approach
approval,赞同,zàntóng,noun,B2,,the approval
arms,武器,wǔqì,noun,B2,,the arms
aspect,方面,fāngmiàn,noun,B2,,the aspect
assessment,评估,pínggū,noun,B2,,the assessment
association,协会,xiéhuì,noun,B2,,the association
attempt,试图,shìtú,noun,B2,,the attempt
bacteria,细菌,xìjūn,noun,B2,,the bacteria
barrier,障碍,zhàngài,noun,B2,,the barrier
beat,打,dǎ,noun,B2,,the beat
being,存在,cúnzài,noun,B2,,the being
bet,赌注,dǔzhù,noun,B2,,the bet
blame,责备,zébèi,noun,B2,,the blame
bond,纽带,niǔdài,noun,B2,,the bond
breast,胸部,xiōngbù,noun,B2,,the breast
broadcast,播送,bōsòng,noun,B2,,the broadcast
budget,预算,yùsuàn,noun,B2,,the budget
bullet,子弹,zǐtán,noun,B2,,the bullet
bunch,束,shù,noun,B2,,the bunch
burn,烧伤,shāoshāng,noun,B2,,the burn
bush,衬套,chèntào,noun,B2,,the bush
cable,电缆,diànlǎn,noun,B2,,the cable
cancer,癌症,áizhèng,noun,B2,,the cancer
capacity,容量,róngliàng,noun,B2,,the capacity
capture,捕获,bǔhuò,noun,B2,,the capture
cast,投掷,tóuzhì,noun,B2,,the cast
catch,抓住,zhuāzhù,noun,B2,,the catch
cell,细胞,xìbāo,noun,B2,,the cell
chairman,主席,zhǔxí,noun,B2,,the chairman
characteristic,特征,tèzhēng,noun,B2,,the characteristic
chief,首席,shǒuxí,noun,B2,,the chief
circumstance,环境,huánjìng,noun,B2,,the circumstance
citizen,公民,gōngmín,noun,B2,,the citizen
classic,经典的,jīngdiǎn de,noun,B2,,the classic
close,关闭,guānbì,noun,B2,,the close
collapse,坍塌,tāntā,noun,B2,,the collapse
combination,组合,zǔhé,noun,B2,,the combination
comfort,舒适,shūshì,noun,B2,,the comfort
command,命令,mìnglìng,noun,B2,,the command
commission,委员会,wěiyuánhuì,noun,B2,,the commission
commitment,承诺,chéngnuò,noun,B2,,the commitment
committee,委员会,wěiyuánhuì,noun,B2,,the committee
complex,复杂的,fùzá de,noun,B2,,the complex
component,成分,chéngfèn,noun,B2,,the component
concentration,专注,zhuānzhù,noun,B2,,the concentration
concept,概念,gàiniàn,noun,B2,,the concept
concern,忧虑,yōulǜ,noun,B2,,the concern
conduct,执行,zhíxíng,noun,B2,,the conduct
confidence,信心,xìnxīn,noun,B2,,the confidence
conflict,冲突,chōngtū,noun,B2,,the conflict
conservative,保守的,bǎoshǒu de,noun,B2,,the conservative
consideration,考虑,kǎolǜ,noun,B2,,the consideration
construction,建造,jiànzào,noun,B2,,the construction
contest,比赛,bǐsài,noun,B2,,the contest
contract,合同,hétóng,noun,B2,,the contract
contribution,贡献,gòngxiàn,noun,B2,,the contribution
core,核,hé,noun,B2,,the core
council,理事会,lǐshìhuì,noun,B2,,the council
county,县,xiàn,noun,B2,,the county
courage,勇气,yǒngqì,noun,B2,,the courage
crash,碰撞,pèngzhuàng,noun,B2,,the crash
creation,创建,chuàngjiàn,noun,B2,,the creation
creature,生物,shēngwù,noun,B2,,the creature
crew,全体人员,quántǐrényuán,noun,B2,,the crew
crisis,危机,wēijī,noun,B2,,the crisis
criterion,标准,biāozhǔn,noun,B2,,the criterion
critic,评论家,pínglùnjiā,noun,B2,,the critic
criticism,批评,pīpíng,noun,B2,,the criticism
crop,庄稼,zhuāngjia,noun,B2,,the crop
cry,哭,kū,noun,B2,,the cry
cure,治愈,zhìyù,noun,B2,,the cure
current,当前的,dāngqián de,noun,B2,,the current
curve,曲线,qūxiàn,noun,B2,,the curve
debate,辩论,biànlùn,noun,B2,,the debate
debt,债务,zhàiwù,noun,B2,,the debt
decline,衰退,shuāituì,noun,B2,,the decline
decoration,装饰,zhuāngshì,noun,B2,,the decoration
decrease,减少,jiǎnshǎo,noun,B2,,the decrease
defeat,打败,dǎbài,noun,B2,,the defeat
defence,防御,fángyù,noun,B2,,the defence
delay,延迟,yánchí,noun,B2,,the delay
delight,喜,xǐ,noun,B2,,the delight
delivery,送货,sònghuò,noun,B2,,the delivery
demand,要求,yāoqiú,noun,B2,,the demand
depth,深度,shēndù,noun,B2,,the depth
desire,欲望,yùwàng,noun,B2,,the desire
disc,光盘,guāngpán,noun,B2,,the disc
discipline,纪律,jìlǜ,noun,B2,,the discipline
disk,磁盘,cípán,noun,B2,,the disk
display,展示,zhǎnshì,noun,B2,,the display
distribution,分配,fēnpèi,noun,B2,,the distribution
district,区,qū,noun,B2,,the district
divide,划分,huàfēn,noun,B2,,the divide
division,分配,fēnpèi,noun,B2,,the division
dozen,打,dǎ,noun,B2,,the dozen
draft,草稿,cǎogǎo,noun,B2,,the draft
edition,版,bǎn,noun,B2,,the edition
emphasis,强调,qiángdiào,noun,B2,,the emphasis
encounter,遇到,yùdào,noun,B2,,the encounter
enquiry,询问,xúnwèn,noun,B2,,the enquiry
enthusiasm,热情,rèqíng,noun,B2,,the enthusiasm
equal,平等的,píngděng de,noun,B2,,the equal
estate,财产,cáichǎn,noun,B2,,the estate
estimate,估计,gūjì,noun,B2,,the estimate
evil,邪恶的,xiéè de,noun,B2,,the evil
examination,考试,kǎoshì,noun,B2,,the examination
excuse,借口,jièkǒu,noun,B2,,the excuse
executive,管理人员,guǎnlǐrényuán,noun,B2,,the executive
existence,存在,cúnzài,noun,B2,,the existence
expectation,期待,qīdài,noun,B2,,the expectation
expense,费用,fèiyòng,noun,B2,,the expense
exploration,勘探,kāntàn,noun,B2,,the exploration
extent,程度,chéngdù,noun,B2,,the extent
extreme,极端,jíduān,noun,B2,,the extreme
facility,设施,shèshī,noun,B2,,the facility
failure,失败,shībài,noun,B2,,the failure
faith,信仰,xìnyǎng,noun,B2,,the faith
fault,过错,guòcuò,noun,B2,,the fault
feather,羽毛,yǔmáo,noun,B2,,the feather
fee,费用,fèiyòng,noun,B2,,the fee
feed,喂养,wèiyǎng,noun,B2,,the feed
feedback,反馈,fǎnkuì,noun,B2,,the feedback
feel,感觉,gǎnjué,noun,B2,,the feel
finance,金融,jīnróng,noun,B2,,the finance
finding,发现,fāxiàn,noun,B2,,the finding
firm,公司,gōngsī,noun,B2,,the firm
fix,使固定,shǐ gùdìng,noun,B2,,the fix
flame,火焰,huǒyàn,noun,B2,,the flame
flash,闪光,shǎnguāng,noun,B2,,the flash
fold,折叠,zhédié,noun,B2,,the fold
fortune,财富,cáifù,noun,B2,,the fortune
freedom,自由,zìyóu,noun,B2,,the freedom
frequency,频率,pínlǜ,noun,B2,,the frequency
fund,基金,jījīn,noun,B2,,the fund
funding,资金,zījīn,noun,B2,,the funding
gain,获得,huòdé,noun,B2,,the gain
gang,帮派,bāngpài,noun,B2,,the gang
genre,类型,lèixíng,noun,B2,,the genre
grant,授予,shòuyǔ,noun,B2,,the grant
guarantee,保证,bǎozhèng,noun,B2,,the guarantee
handle,处理,chǔlǐ,noun,B2,,the handle
harm,伤害,shānghài,noun,B2,,the harm
hearing,听力,tīnglì,noun,B2,,the hearing
heaven,天堂,tiāntáng,noun,B2,,the heaven
heel,脚跟,jiǎogēn,noun,B2,,the heel
hell,地狱,dìyù,noun,B2,,the hell
high,高的,gāo de,noun,B2,,the high
hire,聘请,pìnqǐng,noun,B2,,the hire
hold,抓住,zhuāzhù,noun,B2,,the hold
honour,荣誉,róngyù,noun,B2,,the honour
household,家庭,jiātíng,noun,B2,,the household
housing,住房,zhùfáng,noun,B2,,the housing
humour,幽默,yōumò,noun,B2,,the humour
hunt,打猎,dǎliè,noun,B2,,the hunt
hunting,打猎,dǎliè,noun,B2,,the hunting
hurt,伤害,shānghài,noun,B2,,the hurt
ideal,理想的,lǐxiǎng de,noun,B2,,the ideal
illustration,插图,chātú,noun,B2,,the illustration
imagination,想像力,xiǎngxiànglì,noun,B2,,the imagination
inch,英寸,yīngcùn,noun,B2,,the inch
incident,事件,shìjiàn,noun,B2,,the incident
income,收入,shōurù,noun,B2,,the income
infection,感染,gǎnrǎn,noun,B2,,the infection
initiative,倡议,chàngyì,noun,B2,,the initiative
inquiry,询问,xúnwèn,noun,B2,,the inquiry
insight,洞察力,dòngchálì,noun,B2,,the insight
instance,实例,shílì,noun,B2,,the instance
institute,研究所,yánjiūsuǒ,noun,B2,,the institute
institution,机构,jīgòu,noun,B2,,the institution
insurance,保险,bǎoxiǎn,noun,B2,,the insurance
investigation,调查,diàochá,noun,B2,,the investigation
investment,投资,tóuzī,noun,B2,,the investment
joy,喜悦,xǐyuè,noun,B2,,the joy
judgement,判断,pànduàn,noun,B2,,the judgement
justice,正义,zhèngyì,noun,B2,,the justice
labour,劳动,láodòng,noun,B2,,the labour
landscape,景观,jǐngguān,noun,B2,,the landscape
latest,最新的,zuìxīn de,noun,B2,,the latest
launch,发射,fāshè,noun,B2,,the launch
leadership,领导,lǐngdǎo,noun,B2,,the leadership
league,联盟,liánméng,noun,B2,,the league
leave,离开,líkāi,noun,B2,,the leave
licence,执照,zhízhào,noun,B2,,the licence
load,加载,jiāzài,noun,B2,,the load
loan,贷款,dàikuǎn,noun,B2,,the loan
lord,主,zhǔ,noun,B2,,the lord
low,低的,dī de,noun,B2,,the low
lung,肺,fèi,noun,B2,,the lung
majority,多数,duōshù,noun,B2,,the majority
make,制作,zhìzuò,noun,B2,,the make
mass,大量的,dàliàng de,noun,B2,,the mass
master,掌握,zhǎngwò,noun,B2,,the master
maximum,最大限度,zuìdà xiàndù,noun,B2,,the maximum
means,方法,fāngfǎ,noun,B2,,the means
measurement,测量,cèliáng,noun,B2,,the measurement
medium,中等的,zhōngděng de,noun,B2,,the medium
military,军队,jūnduì,noun,B2,,the military
mineral,矿物,kuàngwù,noun,B2,,the mineral
minimum,最低限度,zuìdī xiàndù,noun,B2,,the minimum
minister,部长,bùzhǎng,noun,B2,,the minister
minority,少数民族,shǎoshùmínzú,noun,B2,,the minority
mission,使命,shǐmìng,noun,B2,,the mission
monitor,监视器,jiānshìqì,noun,B2,,the monitor
moral,道德,dàodé,noun,B2,,the moral
motor,发动机,fādòngjī,noun,B2,,the motor
national,国家的,guójiā de,noun,B2,,the national
negative,消极的,xiāojí de,noun,B2,,the negative
nerve,神经,shénjīng,noun,B2,,the nerve
nightmare,恶梦,èmèng,noun,B2,,the nightmare
notion,概念,gàiniàn,noun,B2,,the notion
objective,客观的,kèguān de,noun,B2,,the objective
obligation,义务,yìwù,noun,B2,,the obligation
observation,观察,guānchá,noun,B2,,the observation
offence,罪行,zuìxíng,noun,B2,,the offence
official,官方的,guānfāng de,noun,B2,,the official
opening,开幕,kāimù,noun,B2,,the opening
opponent,对手,duìshǒu,noun,B2,,the opponent
opposition,反对,fǎnduì,noun,B2,,the opposition
organ,器官,qìguān,noun,B2,,the organ
origin,起源,qǐyuán,noun,B2,,the origin
outcome,结果,jiéguǒ,noun,B2,,the outcome
outline,大纲,dàgāng,noun,B2,,the outline
pace,步伐,bùfá,noun,B2,,the pace
panel,控制板,kòngzhìbǎn,noun,B2,,the panel
parliament,议会,yìhuì,noun,B2,,the parliament
participant,参与者,cānyùzhě,noun,B2,,the participant
passage,通道,tōngdào,noun,B2,,the passage
pension,养老金,yǎnglǎojīn,noun,B2,,the pension
permit,允许,yǔnxǔ,noun,B2,,the permit
perspective,看法,kànfǎ,noun,B2,,the perspective
phase,阶段,jiēduàn,noun,B2,,the phase
phenomenon,现象,xiànxiàng,noun,B2,,the phenomenon
philosophy,哲学,zhéxué,noun,B2,,the philosophy
pick,挑选,tiāoxuǎn,noun,B2,,the pick
pile,桩,zhuāng,noun,B2,,the pile
pitch,沥青,lìqīng,noun,B2,,the pitch
plus,加,jiā,noun,B2,,the plus
popularity,人气,rénqì,noun,B2,,the popularity
positive,积极的,jījí de,noun,B2,,the positive
potential,潜在的,qiánzài de,noun,B2,,the potential
praise,称赞,chēngzàn,noun,B2,,the praise
preparation,准备,zhǔnbèi,noun,B2,,the preparation
presence,在场,zàichǎng,noun,B2,,the presence
principle,原则,yuánzé,noun,B2,,the principle
print,打印,dǎyìn,noun,B2,,the print
priority,优先事项,yōuxiān shìxiàng,noun,B2,,the priority
privacy,隐私,yǐnsī,noun,B2,,the privacy
procedure,程序,chéngxù,noun,B2,,the procedure
produce,生产,shēngchǎn,noun,B2,,the produce
professional,专业的,zhuānyè de,noun,B2,,the professional
proof,证明,zhèngmíng,noun,B2,,the proof
proposal,提议,tíyì,noun,B2,,the proposal
prospect,前景,qiánjǐng,noun,B2,,the prospect
protection,保护,bǎohù,noun,B2,,the protection
psychologist,心理学家,xīnlǐxuéjiā,noun,B2,,the psychologist
psychology,心理学,xīnlǐxué,noun,B2,,the psychology
publication,出版物,chūbǎnwù,noun,B2,,the publication
pupil,瞳孔,tóngkǒng,noun,B2,,the pupil
purchase,购买,gòumǎi,noun,B2,,the purchase
rank,秩,zhì,noun,B2,,the rank
reach,抵达,dǐdá,noun,B2,,the reach
reduction,减少,jiǎnshǎo,noun,B2,,the reduction
regard,看待,kàndài,noun,B2,,the regard
register,登记,dēngjì,noun,B2,,the register
regret,后悔,hòuhuǐ,noun,B2,,the regret
regulation,规定,guīdìng,noun,B2,,the regulation
relief,宽慰,kuānwèi,noun,B2,,the relief
remark,评论,pínglùn,noun,B2,,the remark
representative,代表,dàibiǎo,noun,B2,,the representative
reputation,名声,míngshēng,noun,B2,,the reputation
requirement,要求,yāoqiú,noun,B2,,the requirement
rescue,救援,jiùyuán,noun,B2,,the rescue
reserve,预订,yùdìng,noun,B2,,the reserve
resident,居民,jūmín,noun,B2,,the resident
resort,采取,cǎiqǔ,noun,B2,,the resort
revolution,革命,gémìng,noun,B2,,the revolution
reward,报酬,bàochóu,noun,B2,,the reward
rhythm,韵律,yùnlǜ,noun,B2,,the rhythm
root,根,gēn,noun,B2,,the root
round,圆形的,yuánxíng de,noun,B2,,the round
rubber,橡皮,xiàngpí,noun,B2,,the rubber
rush,匆忙,cōngmáng,noun,B2,,the rush
satellite,卫星,wèixīng,noun,B2,,the satellite
saving,保存,bǎocún,noun,B2,,the saving
scale,规模,guīmó,noun,B2,,the scale
scheme,方案,fāngàn,noun,B2,,the scheme
scream,尖叫,jiānjiào,noun,B2,,the scream
sector,部门,bùmén,noun,B2,,the sector
selection,选择,xuǎnzé,noun,B2,,the selection
self,自己,zìjǐ,noun,B2,,the self
sequence,顺序,shùnxù,noun,B2,,the sequence
session,会议,huìyì,noun,B2,,the session
shade,阴影,yīnyǐng,noun,B2,,the shade
